3.1708556421780045,23.316094785575963
3.6505049458478496,26.880451935533905
4.583280852498205,28.741528603333627
5.817091329374358,29.7198429503271
7.710078920676489,30.989696297921412
10.67174143287054,31.250105088028395
13.992082364024398,31.77750576113753
18.34549404267014,32.313807251354746
23.537736997380748,32.85915977567672
27.69191189453303,32.85915977567672
30.861125787369033,33.135277810485924
44.6078985830559,34.84139924391169
52.48074602497723,35.134174188703575
79.21793720587696,37.25365463909057
115.75224204340357,38.8454086107599
163.7259982586947,40.50517418373036
224.17554553440527,42.23585732085425
269.5182855069719,43.309562844281615
324.0322491440944,44.78374910894891
385.3739486646772,45.92222626623207
473.4718001469623,47.485343295328605
676.9993244086877,49.930343528406546
1339.8581538074686,55.668389861681284
2303.3129066439674,60.52715766332277
4046.3069366855257,65.26160315444118
6518.049391281564,70.36637784940314
11701.331796020386,77.79920157901543
18849.251869337833,83.88466954658827
28762.294543609878,87.4688482588922
52197.18220435642,95.10317762647293
83176.37711026709,102.54216580776546
139920.8236402442,109.64170538054357
248481.53293501507,116.25587680956407
418000.1817290757,123.26905027472263
651804.9391281557,131.8036223078978
873326.1623828402,138.59013504845166
