epsilon,mass,n_expected
5.336699231206313e-07,0.5838383838383838,77.91450732421032
6.135907273413176e-07,0.5838383838383838,116.26544349080999
7.054802310718645e-07,0.5838383838383838,167.37659053508196
8.111308307896872e-07,0.5838383838383838,231.7161765210675
9.326033468832199e-07,0.5838383838383838,308.0663279133828
1.0722672220103232e-06,0.5838383838383838,393.5073334015101
1.232846739442066e-06,0.5838383838383838,483.5276062545265
1.4174741629268049e-06,0.5838383838383838,571.8916594368544
1.6297508346206435e-06,0.5838383838383838,650.5887826433499
1.873817422860383e-06,0.5838383838383838,710.5259172744403
2.1544346900318865e-06,0.5838383838383838,742.9056445445351
2.477076355991714e-06,0.5838383838383838,740.7486160382562
2.848035868435805e-06,0.5838383838383838,700.3466717805129
3.2745491628777315e-06,0.5838383838383838,622.7037828590261
3.764935806792471e-06,0.5838383838383838,514.7973749650085
4.328761281083061e-06,0.5838383838383838,389.8633912790825
4.977023564332114e-06,0.5838383838383838,265.4301366041361
5.72236765935022e-06,0.5838383838383838,158.62251709516048
6.579332246575683e-06,0.5838383838383838,80.56088516566143
7.564633275546291e-06,0.5838383838383838,33.19303995514626
8.697490026177835e-06,0.5838383838383838,10.372464677900872
1e-05,0.5838383838383838,2.237848166939865
1.1497569953977357e-05,0.5838383838383838,0.2939847658466025
1.3219411484660286e-05,0.5838383838383838,0.019956196227100105
1.5199110829529332e-05,0.5838383838383838,0.0005657634447204928
1.747528400007683e-05,0.5838383838383838,5.0788504048519016e-06
2.0092330025650458e-05,0.5838383838383838,1.0041293107095052e-08
2.310129700083158e-05,0.5838383838383838,2.7040867298484075e-12
2.656087782946684e-05,0.5838383838383838,5.236724706151956e-17
3.053855508833412e-05,0.5838383838383838,3.123154033778294e-23
3.511191734215127e-05,0.5838383838383838,1.8656750249516386e-31
4.03701725859655e-05,0.5838383838383838,2.5264286026572884e-42
4.641588833612782e-05,0.5838383838383838,1.0868249080418707e-56
5.3366992312063123e-05,0.5838383838383838,1.1044672256140778e-75
6.135907273413175e-05,0.5838383838383838,8.530270488869991e-101
7.054802310718646e-05,0.5838383838383838,5.31857624285263e-134
8.111308307896872e-05,0.5838383838383838,6.571030364223602e-178
9.326033468832199e-05,0.5838383838383838,5.700595462449475e-236
0.00010722672220103231,0.5838383838383838,0.0
0.0001232846739442066,0.5838383838383838,0.0
0.00014174741629268049,0.5838383838383838,0.0
0.0001629750834620645,0.5838383838383838,0.0
0.0001873817422860385,0.5838383838383838,0.0
0.00021544346900318845,0.5838383838383838,0.0
0.0002477076355991711,0.5838383838383838,0.0
0.0002848035868435802,0.5838383838383838,0.0
0.00032745491628777284,0.5838383838383838,0.0
0.00037649358067924675,0.5838383838383838,0.0
0.00043287612810830614,0.5838383838383838,0.0
0.0004977023564332114,0.5838383838383838,0.0
0.0005722367659350221,0.5838383838383838,0.0
0.0006579332246575682,0.5838383838383838,0.0
0.000756463327554629,0.5838383838383838,0.0
0.0008697490026177834,0.5838383838383838,0.0
0.001,0.5838383838383838,0.0
0.0011497569953977356,0.5838383838383838,0.0
0.0013219411484660286,0.5838383838383838,0.0
0.0015199110829529332,0.5838383838383838,0.0
0.001747528400007683,0.5838383838383838,0.0
0.002009233002565046,0.5838383838383838,0.0
0.002310129700083158,0.5838383838383838,0.0
0.0026560877829466894,0.5838383838383838,0.0
0.003053855508833419,0.5838383838383838,0.0
0.0035111917342151347,0.5838383838383838,0.0
0.004037017258596558,0.5838383838383838,0.0
0.004641588833612782,0.5838383838383838,0.0
0.005336699231206312,0.5838383838383838,0.0
0.006135907273413176,0.5838383838383838,0.0
0.007054802310718645,0.5838383838383838,0.0
0.008111308307896872,0.5838383838383838,0.0
0.0093260334688322,0.5838383838383838,0.0
0.010722672220103232,0.5838383838383838,0.0
0.012328467394420659,0.5838383838383838,0.0
0.014174741629268049,0.5838383838383838,0.0
0.016297508346206434,0.5838383838383838,0.0
0.01873817422860383,0.5838383838383838,0.0
0.021544346900318867,0.5838383838383838,0.0
0.024770763559917138,0.5838383838383838,0.0
0.028480358684358047,0.5838383838383838,0.0
0.032745491628777317,0.5838383838383838,0.0
0.037649358067924715,0.5838383838383838,0.0
0.043287612810830614,0.5838383838383838,0.0
0.049770235643321135,0.5838383838383838,0.0
0.0572236765935022,0.5838383838383838,0.0
0.06579332246575682,0.5838383838383838,0.0
0.07564633275546291,0.5838383838383838,0.0
0.08697490026177834,0.5838383838383838,0.0
0.1,0.5838383838383838,0.0
1e-07,0.614040404040404,0.2019152054909993
1.1497569953977356e-07,0.614040404040404,0.3501642123783598
1.3219411484660288e-07,0.614040404040404,0.6057839115916607
1.519911082952933e-07,0.614040404040404,1.0446627225535328
1.747528400007683e-07,0.614040404040404,1.793975058532237
2.009233002565046e-07,0.614040404040404,3.063949819778171
2.310129700083158e-07,0.614040404040404,5.195846813352027
2.656087782946684e-07,0.614040404040404,8.730326818734087
3.0538555088334124e-07,0.614040404040404,14.496485225559255
3.5111917342151277e-07,0.614040404040404,23.710932268200242
4.037017258596558e-07,0.614040404040404,38.054600334435136
4.641588833612782e-07,0.614040404040404,59.66292759226177
5.336699231206313e-07,0.614040404040404,90.937827471775
6.135907273413176e-07,0.614040404040404,134.10795243218251
7.054802310718645e-07,0.614040404040404,190.57861124860588
8.111308307896872e-07,0.614040404040404,260.30586266607736
9.326033468832199e-07,0.614040404040404,341.50423105705084
1.0722672220103232e-06,0.614040404040404,430.70654575500953
1.232846739442066e-06,0.614040404040404,522.77664382136
1.4174741629268049e-06,0.614040404040404,610.7053251810707
1.6297508346206435e-06,0.614040404040404,685.7679006460256
1.873817422860383e-06,0.614040404040404,738.5345742712277
2.1544346900318865e-06,0.614040404040404,760.3972252340725
2.477076355991714e-06,0.614040404040404,745.1282170293367
2.848035868435805e-06,0.614040404040404,690.3909522505627
3.2745491628777315e-06,0.614040404040404,599.2221918780971
3.764935806792471e-06,0.614040404040404,481.1056110103838
4.328761281083061e-06,0.614040404040404,351.5722475864667
4.977023564332114e-06,0.614040404040404,229.11645191893965
5.72236765935022e-06,0.614040404040404,129.68778955671573
6.579332246575683e-06,0.614040404040404,61.46552566780159
7.564633275546291e-06,0.614040404040404,23.12742860918885
8.697490026177835e-06,0.614040404040404,6.400619337861648
1e-05,0.614040404040404,1.1733222624249415
1.1497569953977357e-05,0.614040404040404,0.12402568646395429
1.3219411484660286e-05,0.614040404040404,0.006312186710002919
1.5199110829529332e-05,0.614040404040404,0.00012241409710418211
1.747528400007683e-05,0.614040404040404,6.668198785812054e-07
2.0092330025650458e-05,0.614040404040404,6.829339544959109e-10
2.310129700083158e-05,0.614040404040404,7.721156785333298e-14
2.656087782946684e-05,0.614040404040404,4.747867531087039e-19
3.053855508833412e-05,0.614040404040404,6.209476019030283e-26
3.511191734215127e-05,0.614040404040404,4.98455795691587e-35
4.03701725859655e-05,0.614040404040404,4.7457925074128025e-47
4.641588833612782e-05,0.614040404040404,6.094389258944161e-63
5.3366992312063123e-05,0.614040404040404,5.955326670008778e-84
6.135907273413175e-05,0.614040404040404,9.887134070810844e-112
7.054802310718646e-05,0.614040404040404,1.8275165857004544e-148
8.111308307896872e-05,0.614040404040404,4.8762219659304655e-197
9.326033468832199e-05,0.614040404040404,2.8645381092130313e-261
0.00010722672220103231,0.614040404040404,0.0
0.0001232846739442066,0.614040404040404,0.0
0.00014174741629268049,0.614040404040404,0.0
0.0001629750834620645,0.614040404040404,0.0
0.0001873817422860385,0.614040404040404,0.0
0.00021544346900318845,0.614040404040404,0.0
0.0002477076355991711,0.614040404040404,0.0
0.0002848035868435802,0.614040404040404,0.0
0.00032745491628777284,0.614040404040404,0.0
0.00037649358067924675,0.614040404040404,0.0
0.00043287612810830614,0.614040404040404,0.0
0.0004977023564332114,0.614040404040404,0.0
0.0005722367659350221,0.614040404040404,0.0
0.0006579332246575682,0.614040404040404,0.0
0.000756463327554629,0.614040404040404,0.0
0.0008697490026177834,0.614040404040404,0.0
0.001,0.614040404040404,0.0
0.0011497569953977356,0.614040404040404,0.0
0.0013219411484660286,0.614040404040404,0.0
0.0015199110829529332,0.614040404040404,0.0
0.001747528400007683,0.614040404040404,0.0
0.002009233002565046,0.614040404040404,0.0
0.002310129700083158,0.614040404040404,0.0
0.0026560877829466894,0.614040404040404,0.0
0.003053855508833419,0.614040404040404,0.0
0.0035111917342151347,0.614040404040404,0.0
0.004037017258596558,0.614040404040404,0.0
0.004641588833612782,0.614040404040404,0.0
0.005336699231206312,0.614040404040404,0.0
0.006135907273413176,0.614040404040404,0.0
0.007054802310718645,0.614040404040404,0.0
0.008111308307896872,0.614040404040404,0.0
0.0093260334688322,0.614040404040404,0.0
0.010722672220103232,0.614040404040404,0.0
0.012328467394420659,0.614040404040404,0.0
0.014174741629268049,0.614040404040404,0.0
0.016297508346206434,0.614040404040404,0.0
0.01873817422860383,0.614040404040404,0.0
0.021544346900318867,0.614040404040404,0.0
0.024770763559917138,0.614040404040404,0.0
0.028480358684358047,0.614040404040404,0.0
0.032745491628777317,0.614040404040404,0.0
0.037649358067924715,0.614040404040404,0.0
0.043287612810830614,0.614040404040404,0.0
0.049770235643321135,0.614040404040404,0.0
0.0572236765935022,0.614040404040404,0.0
0.06579332246575682,0.614040404040404,0.0
0.07564633275546291,0.614040404040404,0.0
0.08697490026177834,0.614040404040404,0.0
0.1,0.614040404040404,0.0
1e-07,0.6442424242424243,0.25216493091891035
1.1497569953977356e-07,0.6442424242424243,0.43698724829095503
1.3219411484660288e-07,0.6442424242424243,0.7552594284285983
1.519911082952933e-07,0.6442424242424243,1.300785852609312
1.747528400007683e-07,0.6442424242424243,2.230122895878955
2.009233002565046e-07,0.6442424242424243,3.8006666775180427
2.310129700083158e-07,0.6442424242424243,6.427227108353835
2.656087782946684e-07,0.6442424242424243,10.760660623322078
3.0538555088334124e-07,0.6442424242424243,17.78615554840365
3.5111917342151277e-07,0.6442424242424243,28.924151201516175
4.037017258596558e-07,0.6442424242424243,46.090346386068575
4.641588833612782e-07,0.6442424242424243,71.63691828325534
5.336699231206313e-07,0.6442424242424243,108.07853165582797
6.135907273413176e-07,0.6442424242424243,157.55368750032875
7.054802310718645e-07,0.6442424242424243,221.12612396047243
8.111308307896872e-07,0.6442424242424243,298.21967507656615
9.326033468832199e-07,0.6442424242424243,386.44625068644024
1.0722672220103232e-06,0.6442424242424243,481.67761852886105
1.232846739442066e-06,0.6442424242424243,577.9324314303832
1.4174741629268049e-06,0.6442424242424243,667.1828893486652
1.6297508346206435e-06,0.6442424242424243,739.8050357883478
1.873817422860383e-06,0.6442424242424243,785.8968950564506
2.1544346900318865e-06,0.6442424242424243,796.9492886552902
2.477076355991714e-06,0.6442424242424243,767.495552216857
2.848035868435805e-06,0.6442424242424243,696.7374728603025
3.2745491628777315e-06,0.6442424242424243,590.0637336692037
3.764935806792471e-06,0.6442424242424243,459.81201216841714
4.328761281083061e-06,0.6442424242424243,323.9714843242371
4.977023564332114e-06,0.6442424242424243,201.87070793031512
5.72236765935022e-06,0.6442424242424243,108.03427751384186
6.579332246575683e-06,0.6442424242424243,47.63485379402722
7.564633275546291e-06,0.6442424242424243,16.288547850032764
8.697490026177835e-06,0.6442424242424243,3.9652610061633413
1e-05,0.6442424242424243,0.6121286539787606
1.1497569953977357e-05,0.6442424242424243,0.05147794487731516
1.3219411484660286e-05,0.6442424242424243,0.0019362666845480728
1.5199110829529332e-05,0.6442424242424243,2.5215946504484017e-05
1.747528400007683e-05,0.6442424242424243,8.134419311466972e-08
2.0092330025650458e-05,0.6442424242424243,4.1774295674110006e-11
2.310129700083158e-05,0.6442424242424243,1.8982278683406296e-15
2.656087782946684e-05,0.6442424242424243,3.497311688569805e-21
3.053855508833412e-05,0.6442424242424243,9.288202136300111e-29
3.511191734215127e-05,0.6442424242424243,9.05067596240825e-39
4.03701725859655e-05,0.6442424242424243,5.2964985878531054e-52
4.641588833612782e-05,0.6442424242424243,1.699751879335831e-69
5.3366992312063123e-05,0.6442424242424243,1.2626238134730775e-92
6.135907273413175e-05,0.6442424242424243,3.302340154008184e-123
7.054802310718646e-05,0.6442424242424243,1.1998783918111581e-163
8.111308307896872e-05,0.6442424242424243,4.017430144752406e-217
9.326033468832199e-05,0.6442424242424243,7.799945059669168e-288
0.00010722672220103231,0.6442424242424243,0.0
0.0001232846739442066,0.6442424242424243,0.0
0.00014174741629268049,0.6442424242424243,0.0
0.0001629750834620645,0.6442424242424243,0.0
0.0001873817422860385,0.6442424242424243,0.0
0.00021544346900318845,0.6442424242424243,0.0
0.0002477076355991711,0.6442424242424243,0.0
0.0002848035868435802,0.6442424242424243,0.0
0.00032745491628777284,0.6442424242424243,0.0
0.00037649358067924675,0.6442424242424243,0.0
0.00043287612810830614,0.6442424242424243,0.0
0.0004977023564332114,0.6442424242424243,0.0
0.0005722367659350221,0.6442424242424243,0.0
0.0006579332246575682,0.6442424242424243,0.0
0.000756463327554629,0.6442424242424243,0.0
0.0008697490026177834,0.6442424242424243,0.0
0.001,0.6442424242424243,0.0
0.0011497569953977356,0.6442424242424243,0.0
0.0013219411484660286,0.6442424242424243,0.0
0.0015199110829529332,0.6442424242424243,0.0
0.001747528400007683,0.6442424242424243,0.0
0.002009233002565046,0.6442424242424243,0.0
0.002310129700083158,0.6442424242424243,0.0
0.0026560877829466894,0.6442424242424243,0.0
0.003053855508833419,0.6442424242424243,0.0
0.0035111917342151347,0.6442424242424243,0.0
0.004037017258596558,0.6442424242424243,0.0
0.004641588833612782,0.6442424242424243,0.0
0.005336699231206312,0.6442424242424243,0.0
0.006135907273413176,0.6442424242424243,0.0
0.007054802310718645,0.6442424242424243,0.0
0.008111308307896872,0.6442424242424243,0.0
0.0093260334688322,0.6442424242424243,0.0
0.010722672220103232,0.6442424242424243,0.0
0.012328467394420659,0.6442424242424243,0.0
0.014174741629268049,0.6442424242424243,0.0
0.016297508346206434,0.6442424242424243,0.0
0.01873817422860383,0.6442424242424243,0.0
0.021544346900318867,0.6442424242424243,0.0
0.024770763559917138,0.6442424242424243,0.0
0.028480358684358047,0.6442424242424243,0.0
0.032745491628777317,0.6442424242424243,0.0
0.037649358067924715,0.6442424242424243,0.0
0.043287612810830614,0.6442424242424243,0.0
0.049770235643321135,0.6442424242424243,0.0
0.0572236765935022,0.6442424242424243,0.0
0.06579332246575682,0.6442424242424243,0.0
0.07564633275546291,0.6442424242424243,0.0
0.08697490026177834,0.6442424242424243,0.0
0.1,0.6442424242424243,0.0
1e-07,0.6744444444444445,0.3238196635544474
1.1497569953977356e-07,0.6744444444444445,0.5607329227736274
1.3219411484660288e-07,0.6744444444444445,0.9681633352191569
1.519911082952933e-07,0.6744444444444445,1.6652859040618266
1.747528400007683e-07,0.6744444444444445,2.8501534367700585
2.009233002565046e-07,0.6744444444444445,4.846546021983617
2.310129700083158e-07,0.6744444444444445,8.172328125561682
2.656087782946684e-07,0.6744444444444445,13.631885180777758
3.0538555088334124e-07,0.6744444444444445,22.426368610349346
3.5111917342151277e-07,0.6744444444444445,36.25595642168409
4.037017258596558e-07,0.6744444444444445,57.35605545254294
4.641588833612782e-07,0.6744444444444445,88.3738193241798
5.336699231206313e-07,0.6744444444444445,131.98696486361936
6.135907273413176e-07,0.6744444444444445,190.25134609471698
7.054802310718645e-07,0.6744444444444445,263.8573379816274
8.111308307896872e-07,0.6744444444444445,351.6345423206831
9.326033468832199e-07,0.6744444444444445,450.47274664896753
1.0722672220103232e-06,0.6744444444444445,555.3430112114751
1.232846739442066e-06,0.6744444444444445,659.0585288516618
1.4174741629268049e-06,0.6744444444444445,752.1916773072585
1.6297508346206435e-06,0.6744444444444445,823.8928260901058
1.873817422860383e-06,0.6744444444444445,863.5305514895502
2.1544346900318865e-06,0.6744444444444445,862.5522991113523
2.477076355991714e-06,0.6744444444444445,816.3114270990668
2.848035868435805e-06,0.6744444444444445,725.8756437012698
3.2745491628777315e-06,0.6744444444444445,599.5571861697896
3.764935806792471e-06,0.6744444444444445,453.18273963673704
4.328761281083061e-06,0.6744444444444445,307.61451622933635
4.977023564332114e-06,0.6744444444444445,183.05912698527933
5.72236765935022e-06,0.6744444444444445,92.44136283398122
6.579332246575683e-06,0.6744444444444445,37.793419300587935
7.564633275546291e-06,0.6744444444444445,11.68570713640069
8.697490026177835e-06,0.6744444444444445,2.485250468570584
1e-05,0.6744444444444445,0.32025321004664836
1.1497569953977357e-05,0.6744444444444445,0.021189116633893754
1.3219411484660286e-05,0.6744444444444445,0.0005807143450251523
1.5199110829529332e-05,0.6744444444444445,4.985720242637316e-06
1.747528400007683e-05,0.6744444444444445,9.295070917282853e-09
2.0092330025650458e-05,0.6744444444444445,2.3165540728114616e-12
2.310129700083158e-05,0.6744444444444445,4.0496634947971746e-17
2.656087782946684e-05,0.6744444444444445,2.1093241934755909e-23
3.053855508833412e-05,0.6744444444444445,1.0533989973863072e-31
3.511191734215127e-05,0.6744444444444445,1.1255435120881996e-42
4.03701725859655e-05,0.6744444444444445,3.5392144281879475e-57
4.641588833612782e-05,0.6744444444444445,2.3761869650862307e-76
5.3366992312063123e-05,0.6744444444444445,1.0607213921415159e-101
6.135907273413175e-05,0.6744444444444445,3.202962204693501e-135
7.054802310718646e-05,0.6744444444444445,1.5169541140339886e-179
8.111308307896872e-05,0.6744444444444445,3.7035899500747565e-238
9.326033468832199e-05,0.6744444444444445,0.0
0.00010722672220103231,0.6744444444444445,0.0
0.0001232846739442066,0.6744444444444445,0.0
0.00014174741629268049,0.6744444444444445,0.0
0.0001629750834620645,0.6744444444444445,0.0
0.0001873817422860385,0.6744444444444445,0.0
0.00021544346900318845,0.6744444444444445,0.0
0.0002477076355991711,0.6744444444444445,0.0
0.0002848035868435802,0.6744444444444445,0.0
0.00032745491628777284,0.6744444444444445,0.0
0.00037649358067924675,0.6744444444444445,0.0
0.00043287612810830614,0.6744444444444445,0.0
0.0004977023564332114,0.6744444444444445,0.0
0.0005722367659350221,0.6744444444444445,0.0
0.0006579332246575682,0.6744444444444445,0.0
0.000756463327554629,0.6744444444444445,0.0
0.0008697490026177834,0.6744444444444445,0.0
0.001,0.6744444444444445,0.0
0.0011497569953977356,0.6744444444444445,0.0
0.0013219411484660286,0.6744444444444445,0.0
0.0015199110829529332,0.6744444444444445,0.0
0.001747528400007683,0.6744444444444445,0.0
0.002009233002565046,0.6744444444444445,0.0
0.002310129700083158,0.6744444444444445,0.0
0.0026560877829466894,0.6744444444444445,0.0
0.003053855508833419,0.6744444444444445,0.0
0.0035111917342151347,0.6744444444444445,0.0
0.004037017258596558,0.6744444444444445,0.0
0.004641588833612782,0.6744444444444445,0.0
0.005336699231206312,0.6744444444444445,0.0
0.006135907273413176,0.6744444444444445,0.0
0.007054802310718645,0.6744444444444445,0.0
0.008111308307896872,0.6744444444444445,0.0
0.0093260334688322,0.6744444444444445,0.0
0.010722672220103232,0.6744444444444445,0.0
0.012328467394420659,0.6744444444444445,0.0
0.014174741629268049,0.6744444444444445,0.0
0.016297508346206434,0.6744444444444445,0.0
0.01873817422860383,0.6744444444444445,0.0
0.021544346900318867,0.6744444444444445,0.0
0.024770763559917138,0.6744444444444445,0.0
0.028480358684358047,0.6744444444444445,0.0
0.032745491628777317,0.6744444444444445,0.0
0.037649358067924715,0.6744444444444445,0.0
0.043287612810830614,0.6744444444444445,0.0
0.049770235643321135,0.6744444444444445,0.0
0.0572236765935022,0.6744444444444445,0.0
0.06579332246575682,0.6744444444444445,0.0
0.07564633275546291,0.6744444444444445,0.0
0.08697490026177834,0.6744444444444445,0.0
0.1,0.6744444444444445,0.0
1e-07,0.7046464646464646,0.43241769766348825
1.1497569953977356e-07,0.7046464646464646,0.7481914901761394
1.3219411484660288e-07,0.7046464646464646,1.2904901829060982
1.519911082952933e-07,0.7046464646464646,2.2166914722821556
1.747528400007683e-07,0.7046464646464646,3.7871786864647072
2.009233002565046e-07,0.7046464646464646,6.425127903069699
2.310129700083158e-07,0.7046464646464646,10.802080010315654
2.656087782946684e-07,0.7046464646464646,17.95020421119966
3.0538555088334124e-07,0.7046464646464646,29.389110415787464
3.5111917342151277e-07,0.7046464646464646,47.22869219672141
4.037017258596558e-07,0.7046464646464646,74.16995472163542
4.641588833612782e-07,0.7046464646464646,113.29076391513274
5.336699231206313e-07,0.7046464646464646,167.52155020331344
6.135907273413176e-07,0.7046464646464646,238.85035444777063
7.054802310718645e-07,0.7046464646464646,327.52870138817036
8.111308307896872e-07,0.7046464646464646,431.6469402262609
9.326033468832199e-07,0.7046464646464646,547.1090899862946
1.0722672220103232e-06,0.7046464646464646,667.5412528489862
1.232846739442066e-06,0.7046464646464646,783.9503395927444
1.4174741629268049e-06,0.7046464646464646,884.8721982783834
1.6297508346206435e-06,0.7046464646464646,957.6558150360365
1.873817422860383e-06,0.7046464646464646,990.4953016410834
2.1544346900318865e-06,0.7046464646464646,974.5902533210859
2.477076355991714e-06,0.7046464646464646,906.2819860132449
2.848035868435805e-06,0.7046464646464646,789.1320941628892
3.2745491628777315e-06,0.7046464646464646,635.4087941639027
3.764935806792471e-06,0.7046464646464646,465.5784759588368
4.328761281083061e-06,0.7046464646464646,304.21681336778556
4.977023564332114e-06,0.7046464646464646,172.6797888011474
5.72236765935022e-06,0.7046464646464646,82.10435953117491
6.579332246575683e-06,0.7046464646464646,31.015140861862044
7.564633275546291e-06,0.7046464646464646,8.627230570365725
8.697490026177835e-06,0.7046464646464646,1.5920530214273083
1e-05,0.7046464646464646,0.1697701961526367
1.1497569953977357e-05,0.7046464646464646,0.008740645928606962
1.3219411484660286e-05,0.7046464646464646,0.00017210039518693917
1.5199110829529332e-05,0.7046464646464646,9.563368581846495e-07
1.747528400007683e-05,0.7046464646464646,1.0054655417645947e-09
2.0092330025650458e-05,0.7046464646464646,1.176777145223096e-13
2.310129700083158e-05,0.7046464646464646,7.574736732839123e-19
2.656087782946684e-05,0.7046464646464646,1.0524121384633778e-25
3.053855508833412e-05,0.7046464646464646,9.151527996182566e-35
3.511191734215127e-05,0.7046464646464646,9.685464105390647e-47
4.03701725859655e-05,0.7046464646464646,1.4305734350637733e-62
4.641588833612782e-05,0.7046464646464646,1.682119843271845e-83
5.3366992312063123e-05,0.7046464646464646,3.567122972325942e-111
6.135907273413175e-05,0.7046464646464646,9.11357144433473e-148
7.054802310718646e-05,0.7046464646464646,3.730925439631896e-196
8.111308307896872e-05,0.7046464646464646,3.860163236334057e-260
9.326033468832199e-05,0.7046464646464646,0.0
0.00010722672220103231,0.7046464646464646,0.0
0.0001232846739442066,0.7046464646464646,0.0
0.00014174741629268049,0.7046464646464646,0.0
0.0001629750834620645,0.7046464646464646,0.0
0.0001873817422860385,0.7046464646464646,0.0
0.00021544346900318845,0.7046464646464646,0.0
0.0002477076355991711,0.7046464646464646,0.0
0.0002848035868435802,0.7046464646464646,0.0
0.00032745491628777284,0.7046464646464646,0.0
0.00037649358067924675,0.7046464646464646,0.0
0.00043287612810830614,0.7046464646464646,0.0
0.0004977023564332114,0.7046464646464646,0.0
0.0005722367659350221,0.7046464646464646,0.0
0.0006579332246575682,0.7046464646464646,0.0
0.000756463327554629,0.7046464646464646,0.0
0.0008697490026177834,0.7046464646464646,0.0
0.001,0.7046464646464646,0.0
0.0011497569953977356,0.7046464646464646,0.0
0.0013219411484660286,0.7046464646464646,0.0
0.0015199110829529332,0.7046464646464646,0.0
0.001747528400007683,0.7046464646464646,0.0
0.002009233002565046,0.7046464646464646,0.0
0.002310129700083158,0.7046464646464646,0.0
0.0026560877829466894,0.7046464646464646,0.0
0.003053855508833419,0.7046464646464646,0.0
0.0035111917342151347,0.7046464646464646,0.0
0.004037017258596558,0.7046464646464646,0.0
0.004641588833612782,0.7046464646464646,0.0
0.005336699231206312,0.7046464646464646,0.0
0.006135907273413176,0.7046464646464646,0.0
0.007054802310718645,0.7046464646464646,0.0
0.008111308307896872,0.7046464646464646,0.0
0.0093260334688322,0.7046464646464646,0.0
0.010722672220103232,0.7046464646464646,0.0
0.012328467394420659,0.7046464646464646,0.0
0.014174741629268049,0.7046464646464646,0.0
0.016297508346206434,0.7046464646464646,0.0
0.01873817422860383,0.7046464646464646,0.0
0.021544346900318867,0.7046464646464646,0.0
0.024770763559917138,0.7046464646464646,0.0
0.028480358684358047,0.7046464646464646,0.0
0.032745491628777317,0.7046464646464646,0.0
0.037649358067924715,0.7046464646464646,0.0
0.043287612810830614,0.7046464646464646,0.0
0.049770235643321135,0.7046464646464646,0.0
0.0572236765935022,0.7046464646464646,0.0
0.06579332246575682,0.7046464646464646,0.0
0.07564633275546291,0.7046464646464646,0.0
0.08697490026177834,0.7046464646464646,0.0
0.1,0.7046464646464646,0.0
1e-07,0.7348484848484848,0.6000666122795953
1.1497569953977356e-07,0.7348484848484848,1.037416655820409
1.3219411484660288e-07,0.7348484848484848,1.7874302909859598
1.519911082952933e-07,0.7348484848484848,3.065988246589587
1.747528400007683e-07,0.7348484848484848,5.22862782508872
2.009233002565046e-07,0.7348484848484848,8.84964323939106
2.310129700083158e-07,0.7348484848484848,14.832975143774135
2.656087782946684e-07,0.7348484848484848,24.552886949751755
3.0538555088334124e-07,0.7348484848484848,40.00303590924102
3.5111917342151277e-07,0.7348484848484848,63.89643410113936
4.037017258596558e-07,0.7348484848484848,99.61028356620172
4.641588833612782e-07,0.7348484848484848,150.83896822576753
5.336699231206313e-07,0.7348484848484848,220.8725781630065
6.135907273413176e-07,0.7348484848484848,311.61942532847695
7.054802310718645e-07,0.7348484848484848,422.75486636362035
8.111308307896872e-07,0.7348484848484848,551.3643868826965
9.326033468832199e-07,0.7348484848484848,691.917256078489
1.0722672220103232e-06,0.7348484848484848,835.9977429178089
1.232846739442066e-06,0.7348484848484848,971.9184480534777
1.4174741629268049e-06,0.7348484848484848,1085.2605899588796
1.6297508346206435e-06,0.7348484848484848,1160.764432887019
1.873817422860383e-06,0.7348484848484848,1184.885847757325
2.1544346900318865e-06,0.7348484848484848,1148.4274232253447
2.477076355991714e-06,0.7348484848484848,1049.159400002036
2.848035868435805e-06,0.7348484848484848,894.2592371395599
3.2745491628777315e-06,0.7348484848484848,701.6125283297256
3.764935806792471e-06,0.7348484848484848,498.04917002966164
4.328761281083061e-06,0.7348484848484848,313.00998408633484
4.977023564332114e-06,0.7348484848484848,169.2391539590909
5.72236765935022e-06,0.7348484848484848,75.58980759953593
6.579332246575683e-06,0.7348484848484848,26.28655699799882
7.564633275546291e-06,0.7348484848484848,6.544064285844214
8.697490026177835e-06,0.7348484848484848,1.0408186140044589
1e-05,0.7348484848484848,0.09106233989944167
1.1497569953977357e-05,0.7348484848484848,0.003608790831499753
1.3219411484660286e-05,0.7348484848484848,5.033949838254172e-05
1.5199110829529332e-05,0.7348484848484848,1.7774806251549033e-07
1.747528400007683e-05,0.7348484848484848,1.0282609649632062e-10
2.0092330025650458e-05,0.7348484848484848,5.4681979851660966e-15
2.310129700083158e-05,0.7348484848484848,1.2403568187399329e-20
2.656087782946684e-05,0.7348484848484848,4.337175467632502e-28
3.053855508833412e-05,0.7348484848484848,6.080988831031102e-38
3.511191734215127e-05,0.7348484848484848,5.758272758386332e-51
4.03701725859655e-05,0.7348484848484848,3.4924731710206378e-68
4.641588833612782e-05,0.7348484848484848,6.020628213627356e-91
5.3366992312063123e-05,0.7348484848484848,4.794491114668478e-121
6.135907273413175e-05,0.7348484848484848,7.595462194724648e-161
7.054802310718646e-05,0.7348484848484848,1.782452753027435e-213
8.111308307896872e-05,0.7348484848484848,4.542511101924439e-283
9.326033468832199e-05,0.7348484848484848,0.0
0.00010722672220103231,0.7348484848484848,0.0
0.0001232846739442066,0.7348484848484848,0.0
0.00014174741629268049,0.7348484848484848,0.0
0.0001629750834620645,0.7348484848484848,0.0
0.0001873817422860385,0.7348484848484848,0.0
0.00021544346900318845,0.7348484848484848,0.0
