0, 0
0.010494385961882742, 0.00044832327876301293
0.012976810900795931, 0.00030485063372862715
0.01733445419792983, 0.0001696214365589878
0.019090804796403113, 0.00011713231234674473
0.018907444335144474, 0.00008088587665583229
0.01801672284954957, 0.0000594113398496504
0.017167962866040144, 0.00005415871378079465
0.023155404254345494, 0.00003857133376008911
0.03937129738823922, 0.000021795079573620924
0.0773709951373538, 0.00001007743681319194
0.14628877837142484, 0.000004880251583654434
0.1690760569618756, 0.000004118512311004883
0.20310416758523359, 0.0000037543898188269114
0.2194068019046458, 0.000002757630116361108
0.2416373990399369, 0.0000019639585983438955
0.2792770511793147, 0.0000014877477880321903
0.3322619179155596, 0.0000011987454401063585
0.4481404746557164, 7.546089347548218e-7
0.5229698768694236, 5.291978735958437e-7
0.6282223717676778, 2.4468633458407966e-7
0.6282223717676778, 1.769726677519129e-7
0.610294109950534, 1.448118227674536e-7
0.41886524261646735, 1.2799785155336037e-7
0.29592638531999577, 1.425948539111342e-7
0.2463468227942124, 1.0801917039898613e-7
